date,open,high,low,close,volume
2024-01-02 10:35:00,477.5,477.52,476.64,477.27,81987
2024-01-02 10:36:00,477.41,477.4568,476.87,477.0299,33957
2024-01-02 10:37:00,477.02,477.08,476.5416,476.6811,62242
2024-01-02 10:38:00,476.7352,477.46,476.68,477.185,65377
2024-01-02 10:39:00,477.27,477.7,476.8169,477.0,71942
2024-01-02 10:40:00,477.0,477.5,476.69,477.44,66096
2024-01-02 10:41:00,477.36,477.36,476.66,476.92,51670
2024-01-02 10:42:00,477.0,477.53,476.96,477.46,55950
2024-01-02 10:43:00,477.38,477.42,476.8494,477.07,45536
2024-01-02 10:44:00,477.03,477.76,477.03,477.666,69510
2024-01-02 10:45:00,477.59,478.34,477.2001,477.9998,94942
2024-01-02 10:46:00,477.98,478.1399,477.73,478.0847,60679
2024-01-02 10:47:00,478.13,478.28,477.8,477.96,107228
2024-01-02 10:48:00,477.985,478.01,477.5,477.61,47867
2024-01-02 10:49:00,477.6166,477.8999,477.08,477.105,57762
2024-01-02 10:50:00,477.08,477.88,477.0,477.215,87714
2024-01-02 10:51:00,477.28,477.8,477.24,477.7993,37936
2024-01-02 10:52:00,477.72,477.852,477.1739,477.29,71612
2024-01-02 10:53:00,477.265,477.41,476.74,476.7745,79587
2024-01-02 10:54:00,476.905,477.0,476.41,476.47,93507
2024-01-02 10:55:00,476.4201,476.7796,476.3727,476.779,67337
2024-01-02 10:56:00,476.73,477.46,476.73,477.3395,65669
2024-01-02 10:57:00,477.38,477.4,476.67,476.67,34851
2024-01-02 10:58:00,476.67,476.8499,476.5,476.57,59496
2024-01-02 10:59:00,476.54,477.35,476.54,477.27,42148
2024-01-02 11:00:00,477.27,477.88,477.1307,477.85,62836
2024-01-02 11:01:00,477.91,478.5,477.89,478.21,91897
2024-01-02 11:02:00,478.18,478.48,478.07,478.2,53057
2024-01-02 11:03:00,478.2,478.37,477.86,478.27,58311
2024-01-02 11:04:00,478.285,479.0,478.285,478.7879,100257
2024-01-02 11:05:00,478.78,479.0,478.47,478.9,62029
2024-01-02 11:06:00,478.89,479.24,478.38,479.2,70059
2024-01-02 11:07:00,479.16,479.65,479.09,479.1795,101851
2024-01-02 11:08:00,479.22,479.2299,478.881,479.175,71241
2024-01-02 11:09:00,479.1324,479.4399,478.89,479.21,45506
2024-01-02 11:10:00,479.19,479.7299,479.1662,479.545,82956
2024-01-02 11:11:00,479.5102,479.95,479.4801,479.79,93244
2024-01-02 11:12:00,479.81,480.09,479.66,479.9,99333
2024-01-02 11:13:00,479.9,479.9199,479.2,479.31,66046
2024-01-02 11:14:00,479.3751,479.9045,479.36,479.795,49570
2024-01-02 11:15:00,479.72,479.95,479.65,479.87,40133
2024-01-02 11:16:00,479.8359,480.37,479.73,480.1,111516
2024-01-02 11:17:00,480.1,480.23,479.75,479.9,62504
2024-01-02 11:18:00,479.955,480.4514,479.8554,480.12,79875
2024-01-02 11:19:00,480.07,480.63,480.01,480.42,93530
2024-01-02 11:20:00,480.41,480.6,480.07,480.07,69877
2024-01-02 11:21:00,480.0859,480.57,480.0,480.19,56754
2024-01-02 11:22:00,480.1533,480.5199,480.0,480.2261,67013
2024-01-02 11:23:00,480.18,480.195,479.86,480.0331,75348
2024-01-02 11:24:00,480.06,480.25,479.709,479.91,61602
2024-01-02 11:25:00,479.91,480.52,479.91,480.4512,44924
2024-01-02 11:26:00,480.505,480.76,480.4103,480.54,73769
2024-01-02 11:27:00,480.5399,480.6799,480.5,480.6342,29523
2024-01-02 11:28:00,480.59,481.0299,480.53,480.93,86204
2024-01-02 11:29:00,480.875,481.22,480.8006,481.1602,86515
2024-01-02 11:30:00,481.175,481.51,481.05,481.435,95589
2024-01-02 11:31:00,481.416,481.6599,481.27,481.585,95166
2024-01-02 11:32:00,481.595,481.68,481.31,481.5001,75426
2024-01-02 11:33:00,481.555,481.7799,481.43,481.565,74796
2024-01-02 11:34:00,481.5,481.565,481.2784,481.31,47695
2024-01-02 11:35:00,481.3239,481.4,481.15,481.275,53527
2024-01-02 11:36:00,481.2549,481.46,481.09,481.415,55788
2024-01-02 11:37:00,481.41,481.97,481.41,481.9566,86943
2024-01-02 11:38:00,481.91,481.935,481.32,481.4252,71911
2024-01-02 11:39:00,481.4043,481.425,481.0577,481.2026,47963
2024-01-02 11:40:00,481.24,481.35,480.91,480.9203,59409
2024-01-02 11:41:00,480.96,481.05,480.8008,480.8624,55471
2024-01-02 11:42:00,480.855,481.0,480.8,480.85,23178
2024-01-02 11:43:00,480.9099,481.0802,480.69,480.878,57870
2024-01-02 11:44:00,480.8761,481.35,480.85,481.35,74697
2024-01-02 11:45:00,481.315,481.83,481.2623,481.82,99635
2024-01-02 11:46:00,481.84,482.38,481.612,482.21,148855
2024-01-02 11:47:00,482.2,482.2999,481.8002,482.1703,86005
2024-01-02 11:48:00,482.15,482.19,481.7,481.8199,51027
2024-01-02 11:49:00,481.73,482.25,481.7,482.22,84634
2024-01-02 11:50:00,482.2,482.35,482.035,482.23,58831
2024-01-02 11:51:00,482.1943,482.44,482.15,482.205,56927
2024-01-02 11:52:00,482.25,482.25,480.9,481.1984,109300
2024-01-02 11:53:00,481.19,481.78,481.1201,481.75,43339
2024-01-02 11:54:00,481.6802,481.78,481.4,481.72,50071
2024-01-02 11:55:00,481.75,481.8399,481.5,481.71,28257
2024-01-02 11:56:00,481.6716,482.38,481.6501,482.225,64661
2024-01-02 11:57:00,482.225,482.35,482.092,482.3499,50413
2024-01-02 11:58:00,482.3268,482.63,482.1,482.14,80335
2024-01-02 11:59:00,482.16,482.3734,481.8473,482.32,40217
2024-01-02 12:00:00,482.35,482.47,482.0,482.16,50862
2024-01-02 12:01:00,482.14,482.4612,482.12,482.31,46513
2024-01-02 12:02:00,482.28,482.3299,481.88,481.9799,51032
2024-01-02 12:03:00,481.92,481.95,481.5,481.583,49921
2024-01-02 12:04:00,481.51,481.849,481.51,481.7,58335
2024-01-02 12:05:00,481.7499,482.0,481.69,481.83,45953
2024-01-02 12:06:00,481.8257,481.96,481.745,481.87,33400
2024-01-02 12:07:00,481.855,482.0,481.78,481.96,30837
2024-01-02 12:08:00,481.945,482.0,481.69,481.815,38538
2024-01-02 12:09:00,481.815,481.91,481.59,481.74,53237
2024-01-02 12:10:00,481.68,482.1664,481.6,481.6,58115
2024-01-02 12:11:00,481.62,482.08,481.62,481.97,50963
2024-01-02 12:12:00,481.93,481.99,481.65,481.66,28220
2024-01-02 12:13:00,481.665,481.8299,481.5,481.8299,59941
2024-01-02 12:14:00,481.78,481.93,481.51,481.67,28681
2024-01-02 12:15:00,481.6817,481.7999,481.51,481.74,20830
2024-01-02 12:16:00,481.74,481.8242,481.55,481.69,19827
2024-01-02 12:17:00,481.69,481.69,480.51,480.75,129805
2024-01-02 12:18:00,480.755,480.8007,480.4,480.56,52750
2024-01-02 12:19:00,480.61,480.83,480.5,480.69,48770
2024-01-02 12:20:00,480.67,481.155,480.47,481.05,30297
2024-01-02 12:21:00,481.0999,481.32,480.9563,481.1692,33484
2024-01-02 12:22:00,481.25,481.2699,480.52,480.6,57211
2024-01-02 12:23:00,480.69,480.93,480.56,480.86,13981
2024-01-02 12:24:00,480.8546,480.9481,480.5212,480.79,36887
2024-01-02 12:25:00,480.836,481.01,480.66,480.9,32460
2024-01-02 12:26:00,480.88,481.14,480.88,481.02,32048
2024-01-02 12:27:00,481.04,481.05,480.7701,480.97,22967
2024-01-02 12:28:00,481.0468,481.3,480.8523,481.169,36279
2024-01-02 12:29:00,481.172,481.23,481.0,481.0853,17607
2024-01-02 12:30:00,481.1595,481.1595,480.9456,480.9816,37983
2024-01-02 12:31:00,480.9471,481.5,480.84,481.35,58376
2024-01-02 12:32:00,481.3147,482.0,481.3001,481.97,53834
2024-01-02 12:33:00,481.97,482.9899,481.9,482.8901,136645
2024-01-02 12:34:00,482.945,483.0,482.55,482.68,63053
2024-01-02 12:35:00,482.68,482.8399,482.3601,482.45,44797
2024-01-02 12:36:00,482.41,482.7,482.26,482.5184,36498
2024-01-02 12:37:00,482.54,482.8,482.46,482.7101,46933
2024-01-02 12:38:00,482.83,482.9552,482.71,482.8299,46476
2024-01-02 12:39:00,482.79,482.895,482.6001,482.84,36478
2024-01-02 12:40:00,482.85,483.34,482.8277,483.1559,105067
