date,open,high,low,close,volume
2024-01-02 09:30:00,4745.2,4745.2,4738.63,4742.78,0.0
2024-01-02 09:31:00,4742.96,4743.28,4741.36,4743.28,0.0
2024-01-02 09:32:00,4743.24,4744.86,4742.96,4744.67,0.0
2024-01-02 09:33:00,4744.84,4744.84,4742.1,4744.08,0.0
2024-01-02 09:34:00,4744.11,4744.37,4742.88,4743.21,0.0
2024-01-02 09:35:00,4743.49,4743.58,4742.62,4743.29,0.0
2024-01-02 09:36:00,4743.26,4743.93,4742.43,4742.94,0.0
2024-01-02 09:37:00,4743.14,4743.99,4741.73,4741.73,0.0
2024-01-02 09:38:00,4741.71,4741.71,4737.64,4737.84,0.0
2024-01-02 09:39:00,4737.89,4738.18,4736.52,4736.82,0.0
2024-01-02 09:40:00,4736.56,4737.53,4734.63,4735.94,0.0
2024-01-02 09:41:00,4735.83,4736.6,4735.02,4735.02,0.0
2024-01-02 09:42:00,4735.13,4736.37,4734.74,4734.74,0.0
2024-01-02 09:43:00,4734.81,4735.58,4734.49,4735.1,0.0
2024-01-02 09:44:00,4734.87,4736.17,4734.67,4735.31,0.0
2024-01-02 09:45:00,4735.27,4735.82,4734.76,4734.91,0.0
2024-01-02 09:46:00,4734.96,4738.26,4734.96,4737.44,0.0
2024-01-02 09:47:00,4737.29,4737.29,4734.93,4734.93,0.0
2024-01-02 09:48:00,4735.14,4735.25,4731.74,4731.96,0.0
2024-01-02 09:49:00,4731.95,4732.75,4731.04,4731.1,0.0
2024-01-02 09:50:00,4731.0,4734.0,4730.95,4733.98,0.0
2024-01-02 09:51:00,4734.01,4736.07,4733.59,4735.76,0.0
2024-01-02 09:52:00,4735.87,4735.91,4733.0,4733.44,0.0
2024-01-02 09:53:00,4733.81,4734.07,4732.24,4732.33,0.0
2024-01-02 09:54:00,4732.23,4732.55,4731.33,4731.46,0.0
2024-01-02 09:55:00,4731.38,4732.77,4731.11,4732.47,0.0
2024-01-02 09:56:00,4732.53,4732.9,4731.36,4731.86,0.0
2024-01-02 09:57:00,4731.75,4734.49,4731.71,4734.44,0.0
2024-01-02 09:58:00,4734.45,4736.74,4734.45,4736.74,0.0
2024-01-02 09:59:00,4736.82,4739.4,4736.5,4739.32,0.0
2024-01-02 10:00:00,4739.8,4743.31,4739.31,4743.17,0.0
2024-01-02 10:01:00,4742.88,4742.95,4741.71,4742.61,0.0
2024-01-02 10:02:00,4742.73,4743.91,4742.7,4743.27,0.0
2024-01-02 10:03:00,4743.3,4744.55,4742.89,4743.86,0.0
2024-01-02 10:04:00,4743.73,4743.84,4742.64,4743.17,0.0
2024-01-02 10:05:00,4743.07,4743.29,4741.68,4741.73,0.0
2024-01-02 10:06:00,4741.59,4742.93,4741.22,4742.26,0.0
2024-01-02 10:07:00,4742.42,4742.61,4740.74,4740.99,0.0
2024-01-02 10:08:00,4740.95,4740.95,4738.38,4739.23,0.0
2024-01-02 10:09:00,4739.15,4741.28,4739.15,4741.06,0.0
